Unitcell_volume,Density,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,NASA_A^2,NASA_m^2/cm^3,NASA_m^2/g,Largest_included_sphere,Largest_free_sphere,Largest_included_sphere_along_free_path,name
6705.69,0.404958,5433.62,0.8103,2.00095,0.0,0.0,0.0,1322.12,1971.64,4868.74,0.0,0.0,0.0,11.45503,9.77333,11.44465,XOVPUU_clean
5229.56,0.807375,2853.77,0.5457,0.675894,0.0,0.0,0.0,1522.65,2911.62,3606.29,0.0,0.0,0.0,5.53811,4.87182,5.53297,LEQQAA_clean
2065.49,2.1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7352,2.26336,2.72925,qmof-0fcb34b
1231.59,1.6535,0.0,0.0,0.0,25.9865,0.0211,0.0127608,0.0,0.0,0.0,7.82651,63.548,38.4325,3.10813,1.4195,3.10221,qmof-0952061
1506.63,0.819291,803.187,0.5331,0.650685,0.0,0.0,0.0,276.538,1835.47,2240.31,0.0,0.0,0.0,9.01429,8.03379,9.01429,FAKLUA_clean
1639.8,3.50096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85828,0.87831,1.38873,qmof-56adeb8
2408.8,1.39752,301.341,0.1251,0.0895155,0.0,0.0,0.0,124.764,517.95,370.62,0.0,0.0,0.0,3.94127,2.92396,3.94127,qmof-eab6b7c
1344.92,1.64979,344.165,0.2559,0.15511,0.0,0.0,0.0,152.798,1136.11,688.639,0.0,0.0,0.0,4.98803,2.84048,4.98803,NAWHOL_clean
1247.51,2.29713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79805,0.76233,1.43879,qmof-879ddfb
646.806,2.27176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69923,1.00583,2.51359,qmof-d49d224
590.73,2.05893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51167,1.5534,2.51138,qmof-48ecb3b
778.268,3.55963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55153,0.72098,1.24986,qmof-b8022fd
431.097,2.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6225,1.59935,2.6225,qmof-4c64da3
1403.44,1.75601,0.0,0.0,0.0,318.58,0.227,0.12927,0.0,0.0,0.0,131.926,940.019,535.314,5.00175,2.66132,4.996,LERNEC_clean
536.945,2.76142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51671,0.986,2.48684,qmof-525bc94
3726.2,1.46753,513.843,0.1379,0.0939673,0.0,0.0,0.0,232.488,623.928,425.155,0.0,0.0,0.0,5.39029,4.53565,5.39029,qmof-a911b2f
994.278,2.08778,0.0,0.0,0.0,60.8498,0.0612,0.0293135,0.0,0.0,0.0,19.0028,191.122,91.5431,3.90858,1.07545,1.65061,qmof-5e17bde
11823.0,1.17898,1109.0,0.0938,0.0795603,1664.68,0.1408,0.119425,656.997,555.694,471.335,926.06,783.271,664.363,5.45506,3.48614,5.07515,PUMGIP01_clean
1652.31,1.63607,0.0,0.0,0.0,74.8498,0.0453,0.0276884,0.0,0.0,0.0,17.9233,108.474,66.3015,3.49548,1.24042,3.49548,qmof-c5d05b0
320.977,1.95297,49.2378,0.1534,0.0785472,0.0,0.0,0.0,12.9532,403.557,206.638,0.0,0.0,0.0,3.8947,3.00305,3.8947,KAXFUM_clean
5277.54,0.751545,3475.79,0.6586,0.876328,0.0,0.0,0.0,1456.71,2760.2,3672.7,0.0,0.0,0.0,8.29277,6.0887,8.29277,UMEKEE_clean
1871.99,1.53218,638.162,0.3409,0.222494,0.0,0.0,0.0,294.264,1571.93,1025.94,0.0,0.0,0.0,6.3794,3.06561,6.3794,ZUDQEW_clean
991.041,2.06357,0.0,0.0,0.0,12.4871,0.0126,0.00610593,0.0,0.0,0.0,1.94115,19.5869,9.49179,3.09113,2.11033,3.08677,qmof-8ac4d87
980.208,1.94663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11629,1.20278,2.10349,qmof-66698de
1125.33,1.87811,0.0,0.0,0.0,115.009,0.1022,0.0544165,0.0,0.0,0.0,38.8171,344.939,183.663,3.56402,2.43913,3.52743,qmof-a9114c3
999.856,2.02987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00605,1.04262,1.6956,qmof-afa2ff5
1510.65,2.01844,0.0,0.0,0.0,184.149,0.1219,0.0603932,0.0,0.0,0.0,59.8619,396.265,196.322,3.8326,2.2166,3.8326,qmof-ffb946a
1640.95,1.38845,459.957,0.2803,0.20188,0.0,0.0,0.0,208.23,1268.96,913.941,0.0,0.0,0.0,4.73753,3.78928,4.73753,XEHSUZ_clean
1445.35,1.71297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82741,0.96441,1.82223,qmof-9c5c154
863.298,1.62843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68194,0.881,1.46027,qmof-bffc6bd
716.749,3.12674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49011,1.12863,2.46544,qmof-41412a3
3916.82,1.39923,0.0,0.0,0.0,441.426,0.1127,0.0805444,0.0,0.0,0.0,216.192,551.957,394.472,4.31496,2.49135,4.31496,HUYXOP_clean
722.848,2.20629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49929,0.96709,1.49929,qmof-ec20604
1077.34,2.1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31138,1.60021,2.28749,qmof-6f21a6f
996.052,2.12458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83915,0.94073,1.8311,qmof-97e4a61
995.144,2.99516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84861,1.32139,1.73417,qmof-98c31c9
36293.7,0.407171,28465.2,0.7843,1.92622,0.0,0.0,0.0,7109.04,1958.75,4810.64,0.0,0.0,0.0,24.94881,9.11981,13.99328,LEHXUT_clean
1272.3,1.95581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28348,1.11018,2.28348,qmof-a62568c
1101.06,1.64054,310.059,0.2816,0.171651,0.0,0.0,0.0,150.919,1370.67,835.498,0.0,0.0,0.0,4.53593,2.95169,4.52829,HUXHEP_clean
2883.94,1.698,0.0,0.0,0.0,340.017,0.1179,0.0694348,0.0,0.0,0.0,141.66,491.202,289.284,4.34072,1.52553,4.3307,qmof-6e5e86e
5132.81,1.19065,2041.83,0.3978,0.334105,0.0,0.0,0.0,957.865,1866.16,1567.35,0.00779128,0.0151793,0.0127488,6.4105,3.89316,6.4105,VAGTUU_clean
4285.25,1.3122,513.373,0.1198,0.091297,58.708,0.0137,0.0104405,263.415,614.702,468.451,29.3619,68.5184,52.2164,4.80547,2.91168,4.54374,qmof-cccbac5
2554.63,2.83999,0.0,0.0,0.0,419.47,0.1642,0.0578171,0.0,0.0,0.0,190.024,743.84,261.916,4.66634,2.72011,4.62729,LECHUX_clean
5299.98,1.16678,2444.88,0.4613,0.395362,0.0,0.0,0.0,938.899,1771.52,1518.3,0.0,0.0,0.0,8.84819,6.25702,8.83723,VUWRUC_clean
1498.49,1.50752,455.689,0.3041,0.201722,0.0,0.0,0.0,197.348,1316.98,873.608,0.0,0.0,0.0,5.52662,3.30183,5.20139,WODPUC_clean
3940.81,1.37934,0.0,0.0,0.0,625.012,0.1586,0.114983,0.0,0.0,0.0,272.973,692.682,502.185,4.59619,2.37744,4.57698,qmof-b8a0299
3420.08,1.16448,1329.39,0.3887,0.333796,0.0,0.0,0.0,672.103,1965.16,1687.59,0.0,0.0,0.0,5.70136,3.63151,5.70136,DIBPAH_clean
3737.07,1.47492,1614.79,0.4321,0.292965,0.0,0.0,0.0,636.859,1704.17,1155.43,0.0,0.0,0.0,8.8151,8.02852,8.80673,SERJOP_clean
3216.02,0.549795,2171.78,0.6753,1.22828,0.0,0.0,0.0,447.182,1390.48,2529.09,0.0,0.0,0.0,20.70003,20.43779,20.70003,qmof-072c43e
1191.14,1.58803,0.0,0.0,0.0,232.272,0.195,0.122793,0.0,0.0,0.0,76.1106,638.973,402.368,3.97421,1.41179,3.97421,qmof-501b412
575.082,1.71805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81874,0.84911,1.70627,qmof-9fdfadb
1631.79,1.3137,454.78,0.2787,0.21215,0.0,0.0,0.0,192.531,1179.87,898.133,0.0,0.0,0.0,4.40531,2.86898,4.40531,qmof-cb1c2d5
31937.6,1.65443,6064.95,0.1899,0.114782,0.0,0.0,0.0,3322.81,1040.41,628.859,0.96095,0.300884,0.181865,8.78399,3.31585,8.78192,ICIKIP_clean
1148.08,1.7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07051,1.20258,2.06099,qmof-df18093
1206.21,2.59861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12369,1.25411,2.04722,qmof-b19a7c5
3936.42,1.38225,1661.96,0.4222,0.305444,0.0,0.0,0.0,864.373,2195.84,1588.6,0.0,0.0,0.0,5.65645,4.08165,5.65376,KITWIV_clean
1042.52,1.60669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38325,0.85189,2.3823,qmof-f906424
5803.96,1.19067,2379.62,0.41,0.344343,0.0,0.0,0.0,1184.17,2040.28,1713.56,0.0,0.0,0.0,6.00734,3.70386,5.68806,TEQPAI_clean
769.243,1.86808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44806,1.04207,2.44806,qmof-88cb1c8
312.782,2.51069,0.0,0.0,0.0,11.4791,0.0367,0.0146175,0.0,0.0,0.0,1.02895,32.8965,13.1026,3.01648,0.89283,3.01648,qmof-739cca6
869.503,1.51215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38075,1.10134,2.33899,qmof-d44c3fa
3836.78,1.49981,610.048,0.159,0.106013,0.0,0.0,0.0,315.248,821.648,547.835,5.41503,14.1135,9.41017,5.09673,4.44316,5.09673,ANIDIL_clean
3924.16,1.37678,966.129,0.2462,0.178824,0.0,0.0,0.0,450.278,1147.45,833.432,0.0,0.0,0.0,6.05027,4.54213,6.0461,qmof-00ce800
2212.56,1.23774,532.342,0.2406,0.194386,0.0,0.0,0.0,281.864,1273.93,1029.24,0.0,0.0,0.0,4.74496,3.39563,4.61219,LUJSOA_clean
703.658,1.71984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60978,1.15747,1.60132,qmof-32f666c
1136.89,1.73269,143.817,0.1265,0.0730079,0.0,0.0,0.0,63.5842,559.28,322.781,0.0,0.0,0.0,4.15386,3.70006,4.15386,qmof-9e38c97
480.621,2.6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55738,0.9736,1.46926,qmof-3370ec9
883.742,2.07816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03307,0.92367,2.03307,qmof-ad67f2c
1510.69,1.38142,941.008,0.6229,0.450912,0.0,0.0,0.0,256.313,1696.66,1228.2,0.0,0.0,0.0,12.35679,11.55055,12.35679,BAPDAA_clean
719.183,1.87539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58177,0.98999,1.33423,qmof-9ac831b
1482.19,1.49933,0.0,0.0,0.0,315.706,0.213,0.142063,0.0,0.0,0.0,128.0,863.59,575.983,4.3132,2.63619,4.3126,ETUWOG_clean
4240.48,1.59392,0.0,0.0,0.0,329.485,0.0777,0.0487479,0.0,0.0,0.0,184.155,434.279,272.46,4.30791,1.36501,4.30503,qmof-1802001
1080.15,1.50649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45375,1.79313,2.10402,qmof-cb220a3
2547.8,1.55724,0.0,0.0,0.0,279.239,0.1096,0.070381,0.0,0.0,0.0,117.799,462.356,296.908,4.15612,2.79859,4.11085,qmof-3de1c82
1319.27,1.63212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58697,19.6091,12.0145,2.98389,1.11483,2.95496,qmof-db64b14
2695.11,1.83367,0.0,0.0,0.0,427.444,0.1586,0.0864932,0.0,0.0,0.0,191.965,712.271,388.44,4.27913,1.65016,4.22035,qmof-b831156
957.464,2.59496,0.0,0.0,0.0,19.3408,0.0202,0.00778433,0.0,0.0,0.0,2.51551,26.2726,10.1245,3.04272,1.11233,3.03657,qmof-34d7c8a
4982.32,1.17458,2030.8,0.4076,0.347017,0.0,0.0,0.0,856.275,1718.63,1463.18,0.0,0.0,0.0,7.73417,5.01655,7.73417,IGETUL_clean
648.869,2.20863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93895,0.91847,1.93895,qmof-f151cd3
2195.74,1.98392,563.648,0.2567,0.12939,0.0,0.0,0.0,228.741,1041.75,525.094,0.0,0.0,0.0,7.12611,4.89275,7.12611,AJAYIT_clean
1207.72,1.37444,0.0,0.0,0.0,191.786,0.1588,0.115538,0.0,0.0,0.0,80.1296,663.479,482.728,4.95872,2.75621,4.82484,qmof-ddcf875
1869.01,1.59546,275.679,0.1475,0.09245,0.0,0.0,0.0,117.954,631.106,395.565,0.0,0.0,0.0,4.2524,2.8813,4.24645,qmof-10d06b5
8472.7,1.0202,4147.38,0.4895,0.479808,0.0,0.0,0.0,1767.97,2086.67,2045.36,0.0,0.0,0.0,8.70746,3.96873,8.35985,SOZSUX_clean
3931.69,1.02718,2375.13,0.6041,0.588114,0.0,0.0,0.0,1008.22,2564.34,2496.48,0.0,0.0,0.0,9.5917,4.26761,9.59114,FORPIM_clean
1624.0,1.40294,451.96,0.2783,0.19837,0.0,0.0,0.0,199.588,1228.99,876.011,0.0,0.0,0.0,4.74003,3.72951,4.72572,XEHRUY_clean
1018.87,1.70788,172.596,0.1694,0.0991871,0.0,0.0,0.0,75.764,743.61,435.399,0.0,0.0,0.0,5.07842,3.83031,5.06984,qmof-878b529
896.227,2.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78757,0.90266,1.77598,qmof-d4d92f8
1916.28,1.40675,0.0,0.0,0.0,284.376,0.1484,0.105492,0.0,0.0,0.0,135.286,705.983,501.856,4.02609,2.07652,4.02609,qmof-d203083
5158.63,0.44826,3766.31,0.7301,1.62874,0.0,0.0,0.0,1264.95,2452.11,5470.29,0.0,0.0,0.0,10.31977,7.5447,10.31977,YIPDOR_clean
1460.71,2.14584,392.201,0.2685,0.125126,0.0,0.0,0.0,163.484,1119.21,521.573,0.0,0.0,0.0,4.4926,3.78091,4.4926,XUWSUD_clean
695.595,2.30389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13984,0.93546,1.60998,qmof-79a21b4
1316.3,1.74739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72265,0.80765,1.69819,qmof-606fada
968.777,0.945343,512.677,0.5292,0.559797,0.0,0.0,0.0,194.55,2008.2,2124.31,0.0,0.0,0.0,7.46077,6.97836,7.46077,ARAFIJ_clean
552.28,2.41076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82314,0.97405,1.82314,qmof-a1e22bf
1659.41,1.8271,164.281,0.099,0.0541842,0.0,0.0,0.0,70.5876,425.379,232.816,0.0,0.0,0.0,3.81421,2.96104,3.78648,ULUQAV_clean
1055.33,2.35238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69568,0.75049,1.67095,qmof-47164bc
729.719,1.66416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40792,1.3566,2.30842,qmof-41eae12
4541.28,1.11161,1276.1,0.281,0.252787,0.0,0.0,0.0,702.292,1546.46,1391.2,0.384115,0.845831,0.760909,5.31215,3.06235,5.31215,qmof-79335f7
1130.85,1.71262,0.0,0.0,0.0,78.2545,0.0692,0.040406,0.0,0.0,0.0,25.2169,222.992,130.205,3.41788,1.46457,3.41346,qmof-3ea6b66
3443.59,1.53415,1441.83,0.4187,0.272919,0.0,0.0,0.0,644.51,1871.62,1219.97,0.0,0.0,0.0,6.43434,5.29604,6.41184,qmof-0bd4f7e
793.248,1.53092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74278,1.50215,2.74103,qmof-885c8fc
359.811,1.62452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83411,0.94861,1.8246,qmof-e58608a
749.883,2.85794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72479,0.84495,1.68452,qmof-a14eac3
4189.46,1.83138,0.0,0.0,0.0,1183.1,0.2824,0.1542,0.0,0.0,0.0,498.967,1191.01,650.331,4.19738,2.46412,4.12853,KUDYUE_clean
716.012,1.83387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7457,1.29384,1.7457,qmof-f4cb7a6
1365.15,2.66378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96716,1.03865,1.96716,qmof-afe4fbb
981.759,1.75835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69531,0.87594,1.67485,qmof-374f54b
1643.17,1.68933,217.062,0.1321,0.0781968,0.0,0.0,0.0,106.946,650.856,385.275,0.0,0.0,0.0,3.70559,3.26545,3.68354,qmof-824f9fd
1158.48,2.2173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0135,1.01678,1.72067,qmof-97454bc
4777.01,1.31962,1607.94,0.3366,0.255074,0.0,0.0,0.0,874.399,1830.43,1387.09,0.0,0.0,0.0,5.72489,4.5956,5.72489,FOQNOQ_clean
465.866,2.39531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90855,0.60618,1.90855,qmof-15b3a70
1020.17,1.55389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47629,1.01881,2.41351,qmof-12b0750
1398.82,1.94237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67197,0.92214,2.67197,qmof-25d5a89
913.889,2.80396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22364,1.16267,1.90904,qmof-2754592
6990.71,0.832145,4253.15,0.6084,0.731123,0.0,0.0,0.0,1887.13,2699.48,3244.0,0.0,0.0,0.0,6.75939,5.98836,6.75562,SAJRUT_clean
1269.24,1.64843,0.0,0.0,0.0,176.678,0.1392,0.0844438,0.0,0.0,0.0,73.4769,578.906,351.185,3.98282,1.81338,3.92852,qmof-a6e5426
769.378,1.92478,0.0,0.0,0.0,13.0794,0.017,0.00883217,0.0,0.0,0.0,1.48547,19.3075,10.031,3.07029,0.93175,3.07029,qmof-f3daf4c
910.7,2.48688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19702,0.85475,2.15996,qmof-173e029
1383.72,1.24173,820.13,0.5927,0.477318,0.0,0.0,0.0,337.566,2439.55,1964.64,0.0,0.0,0.0,6.84936,5.28466,6.84773,YIWPAV_clean
5059.43,1.07753,1707.05,0.3374,0.313124,0.0,0.0,0.0,790.688,1562.8,1450.36,0.0,0.0,0.0,6.87946,3.53974,6.12375,ALURIJ_clean
963.794,2.63523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49905,0.83393,2.47913,qmof-3876daa
13201.3,0.56995,8706.29,0.6595,1.15712,0.0,0.0,0.0,2925.74,2216.24,3888.49,0.0,0.0,0.0,9.94535,8.42715,9.94535,RIXPIZ_clean
1224.73,2.49189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63873,0.72619,1.63544,qmof-ef07e73
1310.82,2.36361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03766,1.06452,1.87318,qmof-a4a4669
2088.13,1.35803,305.075,0.1461,0.107582,0.0,0.0,0.0,156.541,749.673,552.029,0.0,0.0,0.0,4.19007,3.52084,4.19007,qmof-0f00c40
861.645,2.00792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48795,1.18146,2.48795,qmof-b5ddfc5
952.816,1.39055,388.844,0.4081,0.293482,0.0,0.0,0.0,130.45,1369.1,984.574,0.0,0.0,0.0,8.77639,8.32142,8.77639,MOXBOS_clean
1043.69,1.52677,0.0,0.0,0.0,12.1068,0.0116,0.00759774,0.0,0.0,0.0,2.79439,26.7741,17.5365,3.16866,1.45808,3.05402,qmof-4389c27
2593.46,1.32092,589.493,0.2273,0.172078,0.0,0.0,0.0,278.665,1074.49,813.445,0.0,0.0,0.0,4.98841,3.55118,4.96207,qmof-a2d74ff
804.272,2.03426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65994,0.87534,1.65994,qmof-a6c81dd
927.514,1.42026,255.716,0.2757,0.194119,0.0,0.0,0.0,108.647,1171.38,824.763,0.0,0.0,0.0,5.05398,3.31125,5.05398,qmof-6970c02
705.408,3.59531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21722,0.39923,1.10833,qmof-ffa4c4a
950.426,2.92338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13122,1.33573,2.13122,qmof-414f2c4
624.945,1.66679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04209,1.00137,2.04209,qmof-04c1c24
2905.7,1.64419,0.0,0.0,0.0,299.578,0.1031,0.0627056,0.0,0.0,0.0,140.722,484.297,294.55,3.59845,2.17433,3.55844,qmof-5edee51
1109.76,1.79045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61952,0.91583,1.6086,qmof-c8783dd
823.94,1.6165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44292,0.85252,2.41582,qmof-6fd66b2
432.703,2.50675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13312,0.91053,1.61404,qmof-20e5839
1014.99,2.64328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80805,0.89049,1.80368,qmof-36d351c
889.499,2.01694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62032,0.85577,1.59995,qmof-a326ecc
2706.43,1.14065,883.379,0.3264,0.286153,0.0,0.0,0.0,342.88,1266.91,1110.69,0.0,0.0,0.0,7.51755,6.65578,7.51755,COQGAS_clean
2891.85,1.48925,0.0,0.0,0.0,413.824,0.1431,0.0960884,0.0,0.0,0.0,190.43,658.505,442.171,4.4792,1.65106,4.47387,qmof-a918c8a
1816.89,1.79401,0.0,0.0,0.0,358.29,0.1972,0.109921,0.0,0.0,0.0,131.387,723.141,403.086,4.73966,2.73592,4.66458,DOJYAD_clean
968.675,1.53869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81596,1.11021,2.81596,qmof-a2d53f7
3903.43,1.10163,1066.42,0.2732,0.247996,0.0,0.0,0.0,506.572,1297.76,1178.04,0.0,0.0,0.0,6.65442,5.67424,6.65442,RUWZUG_clean
1913.06,1.262,538.908,0.2817,0.223217,0.0,0.0,0.0,257.919,1348.2,1068.31,0.0,0.0,0.0,4.92895,3.74808,4.92765,VOCQEJ_clean
1190.48,1.66362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20872,1.03615,2.20872,qmof-57bd41b
3993.96,1.09523,1052.01,0.2634,0.240497,0.0,0.0,0.0,481.734,1206.16,1101.28,0.0,0.0,0.0,6.04605,4.95443,6.0359,DADLEC_clean
1376.5,2.37879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34357,0.99062,2.31691,qmof-00089fc
364.938,1.85122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74776,0.75466,1.74434,qmof-46a3716
6569.75,1.89752,321.261,0.0489,0.0257704,0.0,0.0,0.0,168.193,256.012,134.919,0.0,0.0,0.0,4.52673,2.93659,4.52673,PEVBUP_clean
335.892,1.99448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69485,1.00386,1.69271,qmof-206e25b
831.132,2.44635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56759,0.94711,1.55549,qmof-2b2bdaa
1039.67,1.57423,0.0,0.0,0.0,41.4828,0.0399,0.0253457,0.0,0.0,0.0,9.01027,86.6648,55.0522,3.19051,1.15409,3.19051,qmof-23096ab
2544.38,0.810672,1623.82,0.6382,0.787248,0.0,0.0,0.0,766.81,3013.74,3717.59,0.0,0.0,0.0,7.77175,4.59738,7.77175,YARZEZ03_clean
2379.13,2.13543,343.071,0.1442,0.0675273,0.0,0.0,0.0,164.411,691.054,323.613,0.0,0.0,0.0,4.71915,3.55393,4.42507,XODNUB_clean
1748.6,1.81304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60841,0.69675,2.59895,qmof-0c122db
6907.08,1.12561,2871.28,0.4157,0.36931,129.162,0.0187,0.0166132,1579.57,2286.89,2031.68,48.8397,70.7095,62.8187,8.23077,3.38796,4.18547,XOLGEM_clean
472.14,2.30471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64008,0.6804,1.64008,qmof-16addb6
1360.22,2.1522,0.0,0.0,0.0,234.23,0.1722,0.0800112,0.0,0.0,0.0,83.2815,612.265,284.484,3.8809,2.6636,3.8809,qmof-6a2f4c9
1062.12,1.5628,0.0,0.0,0.0,28.0399,0.0264,0.0168927,0.0,0.0,0.0,9.28793,87.4473,55.9554,3.41469,1.39315,3.41469,qmof-90fa460
11625.8,0.887235,5016.52,0.4315,0.486342,0.0,0.0,0.0,1925.28,1656.05,1866.53,0.0,0.0,0.0,10.03569,6.77239,10.02895,REBCAE_clean
